type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,errorBalanceOrig,errorBalanceDest,balanceChangeOrig,balanceChangeDest,is_orig_bal_zero,is_dest_bal_zero,isFraud
0,235512.2,235512.2,0.0,8490637.21,9272647.09,0.0,-546497.6799999997,235512.2,782009.879999999,0,0,1.0
1,84664.77,377482.0,292817.23,312775.46,397440.23,0.0,5.820766091346741e-11,84664.77000000002,84664.76999999996,0,0,0.0
1,1179051.27,0.0,0.0,1990938.58,3287253.79,1179051.27,-117263.93999999994,0.0,1296315.21,1,0,0.0
0,1869237.83,1869237.83,0.0,472924.32,2342162.15,0.0,0.0,1869237.83,1869237.83,0,0,1.0
1,188854.39,188854.39,0.0,0.0,0.0,0.0,188854.39,188854.39,0.0,0,1,1.0
0,470402.16,0.0,0.0,3686526.23,4156928.39,470402.16,0.0,0.0,470402.16000000015,1,0,0.0
1,36371.77,36371.77,0.0,0.0,0.0,0.0,36371.77,36371.77,0.0,0,1,1.0
0,2627070.5,2627070.5,0.0,463083.63,3090154.12,0.0,0.0099999997764825,2627070.5,2627070.49,0,0,1.0
0,9131.0,9131.0,0.0,133084.02,142215.02,0.0,0.0,9131.0,9131.0,0,0,1.0
0,1697093.54,1697093.54,0.0,248234.32,1945327.86,0.0,0.0,1697093.54,1697093.54,0,0,1.0
0,168936.32,0.0,0.0,175725.13,344661.46,168936.32,-0.0100000000093132,0.0,168936.33000000002,1,0,0.0
1,269545.63,269545.63,0.0,0.0,0.0,0.0,269545.63,269545.63,0.0,0,1,1.0
1,45053.05,45053.05,0.0,0.0,0.0,0.0,45053.05,45053.05,0.0,0,1,1.0
0,27427.2,0.0,0.0,746752.55,774179.75,27427.2,0.0,0.0,27427.199999999957,1,0,0.0
0,167958.28,184225.0,16266.72,470765.75,638724.03,0.0,0.0,167958.28,167958.28000000003,0,0,0.0
0,39604.53,72687.0,33082.47,199301.73,238906.26,0.0,0.0,39604.53,39604.53,0,0,0.0
0,113123.0,0.0,0.0,479614.38,592737.39,113123.0,-0.0100000000093132,0.0,113123.01,1,0,0.0
0,181198.89,1246.0,0.0,162034.03,343232.92,179952.89,5.820766091346741e-11,1246.0,181198.89,0,0,0.0
0,192541.4,298930.33,106388.93,420521.12,613062.52,-5.820766091346741e-11,0.0,192541.4,192541.4,0,0,0.0
0,114169.66,114169.66,0.0,80478.74,194648.4,0.0,2.9103830456733704e-11,114169.66,114169.66,0,0,1.0
1,98874.56,0.0,0.0,411650.79,510525.35,98874.56,0.0,0.0,98874.56,1,0,0.0
0,262561.68,0.0,0.0,706599.57,969161.25,262561.68,0.0,0.0,262561.68000000005,1,0,0.0
0,84549.05,21299.0,0.0,2505788.19,2590337.23,63250.05,0.0099999997764825,21299.0,84549.04000000004,0,0,0.0
0,46081.45,46081.45,0.0,379334.45,425415.9,0.0,0.0,46081.45,46081.45000000001,0,0,1.0
1,109008.53,109008.53,0.0,0.0,0.0,0.0,109008.53,109008.53,0.0,0,1,1.0
0,59445.96,0.0,0.0,193141.0,0.0,59445.96,252586.96,0.0,-193141.0,1,0,0.0
0,131594.12,131594.12,0.0,0.0,131594.12,0.0,0.0,131594.12,131594.12,0,1,1.0
1,130987.75,130987.75,0.0,0.0,0.0,0.0,130987.75,130987.75,0.0,0,1,1.0
0,21174.45,21174.45,0.0,31409.08,52583.53,0.0,0.0,21174.45,21174.45,0,0,1.0
1,467364.26,6613.0,0.0,18774545.33,19361885.0,460751.26,-119975.41000000016,6613.0,587339.6700000018,0,0,0.0
1,286306.33,286306.33,0.0,0.0,0.0,0.0,286306.33,286306.33,0.0,0,1,1.0
0,332888.37,0.0,0.0,2529513.03,2862401.4,332888.37,0.0,0.0,332888.3700000001,1,0,0.0
1,408.0,408.0,0.0,0.0,226013.18,0.0,-225605.18,408.0,226013.18,0,1,1.0
0,137017.17,0.0,0.0,4013516.7,4150533.87,137017.17,0.0,0.0,137017.16999999993,1,0,0.0
0,289275.81,0.0,0.0,1173728.52,1463004.33,289275.81,0.0,0.0,289275.81000000006,1,0,0.0
1,69041.8,0.0,0.0,386461.18,455502.98,69041.8,0.0,0.0,69041.79999999999,1,0,0.0
1,144876.4,144876.4,0.0,0.0,0.0,0.0,144876.4,144876.4,0.0,0,1,1.0
0,18585.51,3695.0,0.0,372039.44,390624.95,14890.509999999998,0.0,3695.0,18585.51000000001,0,0,0.0
0,102750.55,102750.55,0.0,473786.58,576537.12,0.0,0.0100000000093132,102750.55,102750.53999999998,0,0,1.0
0,530377.28,530377.28,0.0,232558.45,762935.73,0.0,0.0,530377.28,530377.28,0,0,1.0
0,82112.74,82112.74,0.0,7968.15,90080.89,0.0,0.0,82112.74,82112.74,0,0,1.0
0,119745.3,41941.99,0.0,142528.39,262273.69,77803.31,0.0,41941.99,119745.3,0,0,0.0
0,239473.85,239473.85,0.0,729245.09,968718.94,0.0,0.0,239473.85,239473.85,0,0,1.0
1,407833.62,407833.62,0.0,0.0,0.0,0.0,407833.62,407833.62,0.0,0,1,1.0
1,2926854.05,2926854.05,0.0,0.0,0.0,0.0,2926854.05,2926854.05,0.0,0,1,1.0
1,737285.03,737285.03,0.0,0.0,0.0,0.0,737285.03,737285.03,0.0,0,1,1.0
0,278738.85,0.0,0.0,1267144.14,1545882.98,278738.85,0.0099999997764825,0.0,278738.8400000001,1,0,0.0
0,786480.78,786480.78,0.0,1590386.44,2376867.23,0.0,-0.0100000002421438,786480.78,786480.79,0,0,1.0
0,73066.55,155082.98,82016.43,4999360.61,5072427.17,-2.9103830456733704e-11,-0.0099999997764825,73066.55000000002,73066.55999999959,0,0,0.0
1,6783.47,6783.47,0.0,0.0,0.0,0.0,6783.47,6783.47,0.0,0,1,1.0
0,17468.19,106482.0,89013.81,0.0,17468.19,0.0,0.0,17468.190000000002,17468.19,0,1,0.0
0,496728.24,645301.0,148572.76,751990.52,1741060.03,0.0,-492341.27,496728.24,989069.51,0,0,0.0
0,50124.75,0.0,0.0,54618.25,104743.0,50124.75,0.0,0.0,50124.75,1,0,0.0
1,246938.77,246938.77,0.0,0.0,0.0,0.0,246938.77,246938.77,0.0,0,1,1.0
1,201959.77,22202.0,0.0,305053.03,507012.8,179757.77,5.820766091346741e-11,22202.0,201959.77,0,0,0.0
1,7196174.56,7196174.56,0.0,0.0,0.0,0.0,7196174.56,7196174.56,0.0,0,1,1.0
0,185673.97,0.0,0.0,396994.01,582667.97,185673.97,0.0100000000093132,0.0,185673.96,1,0,0.0
0,25454.99,42877.0,17422.01,0.0,25454.99,0.0,0.0,25454.99,25454.99,0,1,0.0
1,602841.89,0.0,0.0,836309.22,1439151.11,602841.89,-2.3283064365386963e-10,0.0,602841.8900000001,1,0,0.0
0,134460.72,6167.0,0.0,0.0,134460.72,128293.72,0.0,6167.0,134460.72,0,1,0.0
0,59127.34,59127.34,0.0,17207.02,76334.36,0.0,0.0,59127.34,59127.34,0,0,1.0
1,3080973.39,3080973.39,0.0,0.0,0.0,0.0,3080973.39,3080973.39,0.0,0,1,1.0
0,99139.27,99139.27,0.0,28766.55,127905.82,0.0,0.0,99139.27,99139.27,0,0,1.0
0,98464.05,58584.0,0.0,0.0,98464.05,39880.05,0.0,58584.0,98464.05,0,1,0.0
0,699634.23,1108.0,0.0,25703.7,725337.93,698526.23,-1.1641532182693479e-10,1108.0,699634.2300000001,0,0,0.0
1,21698.13,21698.13,0.0,0.0,0.0,0.0,21698.13,21698.13,0.0,0,1,1.0
0,56720.97,1188.0,0.0,436907.88,493628.85,55532.97,0.0,1188.0,56720.96999999997,0,0,0.0
0,111310.66,49206.0,0.0,300746.67,412057.32,62104.66,0.0099999999511055,49206.0,111310.65000000002,0,0,0.0
0,785323.0,785323.0,0.0,803839.25,1720783.92,0.0,-131621.66999999993,785323.0,916944.67,0,0,1.0
0,63831.8,20993.0,0.0,308096.89,602576.59,42838.8,-230647.9,20993.0,294479.69999999995,0,0,0.0
1,1082718.08,1082718.08,0.0,0.0,0.0,0.0,1082718.08,1082718.08,0.0,0,1,1.0
0,219014.11,11663.0,0.0,261838.18,480852.29,207351.11,0.0,11663.0,219014.11,0,0,0.0
0,3043141.07,3043141.07,0.0,112602.16,3155743.23,0.0,0.0,3043141.07,3043141.07,0,0,1.0
0,2068118.36,2068118.36,0.0,3054285.45,5122403.81,0.0,9.313225746154783e-10,2068118.36,2068118.3599999996,0,0,1.0
1,849527.07,1293.66,0.0,4704811.64,5554338.71,848233.4099999999,0.0,1293.66,849527.0700000003,0,0,0.0
0,171104.77,786015.0,614910.23,2296022.53,2467127.3,0.0,0.0,171104.77000000002,171104.77000000002,0,0,0.0
1,10000000.0,13774746.08,3774746.08,0.0,0.0,0.0,10000000.0,10000000.0,0.0,0,1,1.0
0,1589763.63,1589763.63,0.0,835115.25,2424878.87,0.0,0.0099999997764825,1589763.63,1589763.62,0,0,1.0
0,121285.27,0.0,0.0,8175327.26,8296612.52,121285.27,0.0099999997764825,0.0,121285.25999999978,1,0,0.0
1,204778.86,204778.86,0.0,0.0,0.0,0.0,204778.86,204778.86,0.0,0,1,1.0
0,3275.33,3275.33,0.0,14224439.72,14227715.04,0.0,0.0100000016391277,3275.33,3275.3199999984354,0,0,1.0
0,773696.12,773696.12,0.0,0.0,773696.12,0.0,0.0,773696.12,773696.12,0,1,1.0
1,448265.08,448265.08,0.0,0.0,0.0,0.0,448265.08,448265.08,0.0,0,1,1.0
0,255028.93,255028.93,0.0,2684616.74,2939645.67,0.0,4.656612873077393e-10,255028.93,255028.9299999997,0,0,1.0
0,228929.0,0.0,0.0,3777610.32,4006539.32,228929.0,0.0,0.0,228929.0,1,0,0.0
1,1835523.44,1835523.44,0.0,0.0,0.0,0.0,1835523.44,1835523.44,0.0,0,1,1.0
0,2343696.85,2343696.85,0.0,158778.61,2502475.46,0.0,0.0,2343696.85,2343696.85,0,0,1.0
0,634911.47,634911.47,0.0,8841.66,643753.13,0.0,0.0,634911.47,634911.47,0,0,1.0
0,5141769.94,5141769.94,0.0,0.0,5141769.94,0.0,0.0,5141769.94,5141769.94,0,1,1.0
1,2221683.68,2221683.68,0.0,0.0,0.0,0.0,2221683.68,2221683.68,0.0,0,1,1.0
1,1231309.64,1231309.64,0.0,0.0,0.0,0.0,1231309.64,1231309.64,0.0,0,1,1.0
0,269741.82,0.0,0.0,35519119.03,35788860.86,269741.82,-0.0099999979138374,0.0,269741.8299999982,1,0,0.0
0,126037.08,0.0,0.0,162542.08,288579.17,126037.08,-0.0100000000093132,0.0,126037.09,1,0,0.0
1,475315.61,475315.61,0.0,0.0,0.0,0.0,475315.61,475315.61,0.0,0,1,1.0
1,258292.24,0.0,0.0,1378245.42,1636537.65,258292.24,0.0100000000093132,0.0,258292.23,1,0,0.0
1,2100.0,2100.0,0.0,0.0,0.0,0.0,2100.0,2100.0,0.0,0,1,1.0
0,73486.8,73486.8,0.0,476795.97,550282.76,0.0,0.0100000000093132,73486.8,73486.79000000004,0,0,1.0
1,548210.64,55719.0,0.0,7269851.84,7818062.47,492491.64,0.0099999997764825,55719.0,548210.6299999999,0,0,0.0
0,613401.45,0.0,0.0,617380.11,1230781.56,613401.45,0.0,0.0,613401.4500000001,1,0,0.0
0,258903.31,587.0,0.0,1657040.01,1915943.32,258316.31,0.0,587.0,258903.31000000008,0,0,0.0
0,221195.72,24041.0,0.0,14198.22,235393.94,197154.72,0.0,24041.0,221195.72,0,0,0.0
0,61986.36,0.0,0.0,2590576.19,2652562.55,61986.36,0.0,0.0,61986.35999999987,1,0,0.0
0,173578.78,0.0,0.0,312642.82,486221.6,173578.78,0.0,0.0,173578.77999999997,1,0,0.0
1,362631.05,362631.05,0.0,0.0,0.0,0.0,362631.05,362631.05,0.0,0,1,1.0
0,591159.5,591159.5,0.0,0.0,591159.5,0.0,0.0,591159.5,591159.5,0,1,1.0
0,327065.89,30152.0,0.0,29776.65,356842.54,296913.89,5.820766091346741e-11,30152.0,327065.89,0,0,0.0
0,111773.42,0.0,0.0,300707.96,412481.38,111773.42,0.0,0.0,111773.41999999998,1,0,0.0
0,145334.07,0.0,0.0,204067.59,371609.62,145334.07,-22207.959999999963,0.0,167542.03,1,0,0.0
1,433857.26,0.0,0.0,5199058.83,5632916.08,433857.26,0.0099999997764825,0.0,433857.25,1,0,0.0
1,1933920.8,0.0,0.0,1283762.85,3217683.65,1933920.8,4.656612873077393e-10,0.0,1933920.8,1,0,1.0
1,465498.74,465498.74,0.0,0.0,0.0,0.0,465498.74,465498.74,0.0,0,1,1.0
0,112261.11,0.0,0.0,486658.25,598919.36,112261.11,0.0,0.0,112261.11,1,0,0.0
0,40388.58,40388.58,0.0,6981191.23,7021579.81,0.0,9.313225746154783e-10,40388.58,40388.57999999914,0,0,1.0
0,171021.95,0.0,0.0,224443.88,395465.83,171021.95,0.0,0.0,171021.95,1,0,0.0
1,1116508.49,1116508.49,0.0,0.0,0.0,0.0,1116508.49,1116508.49,0.0,0,1,1.0
0,622235.32,622235.32,0.0,3377968.96,4000204.28,0.0,0.0,622235.32,622235.3199999998,0,0,1.0
1,250760.66,0.0,0.0,5133248.68,5384009.34,250760.66,0.0,0.0,250760.66000000012,1,0,0.0
1,22260.6,35.0,0.0,103765.56,126026.15,22225.6,0.0100000000093132,35.0,22260.59,0,0,0.0
1,6029387.26,6029387.26,0.0,0.0,0.0,0.0,6029387.26,6029387.26,0.0,0,1,1.0
0,2514878.33,2514878.33,0.0,1017845.77,3532724.1,0.0,0.0,2514878.33,2514878.33,0,0,1.0
0,1137603.28,1137603.28,0.0,101685.4,1239288.68,0.0,0.0,1137603.28,1137603.28,0,0,1.0
0,279665.38,11545.0,0.0,0.0,279665.38,268120.38,0.0,11545.0,279665.38,0,1,0.0
0,213323.36,0.0,0.0,244971.73,458295.08,213323.36,0.0099999999511055,0.0,213323.35,1,0,0.0
0,209715.52,0.0,0.0,2680519.15,2890234.67,209715.52,0.0,0.0,209715.52,1,0,0.0
0,226110.58,34047.0,0.0,0.0,226110.58,192063.58,0.0,34047.0,226110.58,0,1,0.0
0,19226.25,19226.25,0.0,0.0,19226.25,0.0,0.0,19226.25,19226.25,0,1,1.0
0,137786.2,486.0,0.0,0.0,137786.2,137300.2,0.0,486.0,137786.2,0,1,0.0
0,230819.69,9536.0,0.0,239972.2,470791.89,221283.69,0.0,9536.0,230819.69,0,0,0.0
1,2701905.3,2701905.3,0.0,0.0,0.0,0.0,2701905.3,2701905.3,0.0,0,1,1.0
0,67198.27,28005.0,0.0,431023.82,498222.09,39193.27,0.0,28005.0,67198.27000000002,0,0,0.0
0,172697.88,102511.3,0.0,455230.47,627928.35,70186.58,0.0,102511.3,172697.88,0,0,0.0
1,12855.05,12855.05,0.0,0.0,0.0,0.0,12855.05,12855.05,0.0,0,1,1.0
0,50845.13,50845.13,0.0,2739530.31,2790375.44,0.0,0.0,50845.13,50845.12999999989,0,0,1.0
0,135412.8,24951.0,0.0,3262928.51,3398341.31,110461.8,-4.656612873077393e-10,24951.0,135412.80000000028,0,0,0.0
0,1946.74,1946.74,0.0,403800.11,405746.85,0.0,0.0,1946.74,1946.7399999999907,0,0,1.0
0,71329.73,71329.73,0.0,0.0,71329.73,0.0,0.0,71329.73,71329.73,0,1,1.0
0,59464.0,30189.0,0.0,583533.07,642997.07,29275.0,0.0,30189.0,59464.0,0,0,0.0
1,1350574.58,1350574.58,0.0,0.0,0.0,0.0,1350574.58,1350574.58,0.0,0,1,1.0
0,334611.15,59890.0,0.0,499250.32,833861.47,274721.15,0.0,59890.0,334611.15,0,0,0.0
0,104119.04,183042.91,78923.86,1441174.47,1545293.52,-0.0100000000093132,-0.0100000000093132,104119.05,104119.05000000005,0,0,0.0
1,60519.74,60519.74,0.0,0.0,0.0,0.0,60519.74,60519.74,0.0,0,1,1.0
0,58691.91,70361.0,11669.09,40111.47,98803.38,0.0,0.0,58691.91,58691.91,0,0,0.0
0,37725.92,16112.0,0.0,0.0,37725.92,21613.92,0.0,16112.0,37725.92,0,1,0.0
0,146866.01,200368.0,53501.99,0.0,146866.01,0.0,0.0,146866.01,146866.01,0,1,0.0
1,3116833.75,3116833.75,0.0,0.0,0.0,0.0,3116833.75,3116833.75,0.0,0,1,1.0
1,2873536.01,2873536.01,0.0,0.0,0.0,0.0,2873536.01,2873536.01,0.0,0,1,1.0
0,9351.94,158492.0,149140.06,1563991.66,1573343.59,0.0,0.0099999997764825,9351.940000000002,9351.930000000168,0,0,0.0
0,17754.74,326973.0,309218.26,0.0,17754.74,0.0,0.0,17754.73999999999,17754.74,0,1,0.0
0,3178915.22,3178915.22,0.0,690831.94,3869747.17,0.0,-0.0099999997764825,3178915.22,3178915.23,0,0,1.0
1,1336901.11,1336901.11,0.0,0.0,0.0,0.0,1336901.11,1336901.11,0.0,0,1,1.0
0,116140.07,140.0,0.0,0.0,116140.07,116000.07,0.0,140.0,116140.07,0,1,0.0
1,3085470.83,0.0,0.0,6876464.43,9961935.26,3085470.83,0.0,0.0,3085470.83,1,0,0.0
0,368469.13,0.0,0.0,4140894.9,4675935.17,368469.13,-166571.13999999966,0.0,535040.27,1,0,0.0
1,358159.13,358159.13,0.0,0.0,0.0,0.0,358159.13,358159.13,0.0,0,1,1.0
0,2582733.46,2582733.46,0.0,98889.21,2681622.67,0.0,0.0,2582733.46,2582733.46,0,0,1.0
0,183059.05,29518.85,0.0,3984170.7,4167229.75,153540.19999999998,0.0,29518.85,183059.0499999998,0,0,0.0
1,89854.26,5078.0,0.0,348615.64,438469.9,84776.26,0.0,5078.0,89854.26000000001,0,0,0.0
0,7366.61,51585.0,44218.39,0.0,7366.61,0.0,0.0,7366.610000000001,7366.61,0,1,0.0
1,810599.16,810599.16,0.0,0.0,0.0,0.0,810599.16,810599.16,0.0,0,1,1.0
1,36164257.01,0.0,0.0,59896703.29,96060960.3,36164257.01,0.0,0.0,36164257.01,1,0,0.0
0,627586.04,627586.04,0.0,126625.85,754211.89,0.0,0.0,627586.04,627586.04,0,0,1.0
1,7108914.22,7108914.22,0.0,0.0,0.0,0.0,7108914.22,7108914.22,0.0,0,1,1.0
0,128426.58,128426.58,0.0,0.0,128426.58,0.0,0.0,128426.58,128426.58,0,1,1.0
1,91637.51,91637.51,0.0,0.0,0.0,0.0,91637.51,91637.51,0.0,0,1,1.0
0,292691.93,30307.0,0.0,0.0,292691.93,262384.93,0.0,30307.0,292691.93,0,1,0.0
0,231161.48,231161.48,0.0,0.0,231161.48,0.0,0.0,231161.48,231161.48,0,1,1.0
1,912290.07,25440.0,0.0,0.0,912290.07,886850.07,0.0,25440.0,912290.07,0,1,0.0
0,400157.86,400157.86,0.0,0.0,400157.86,0.0,0.0,400157.86,400157.86,0,1,1.0
0,101848.62,26574.0,0.0,0.0,101848.62,75274.62,0.0,26574.0,101848.62,0,1,0.0
1,560704.94,343749.0,0.0,180612.3,741317.24,216955.93999999997,0.0,343749.0,560704.94,0,0,0.0
1,3731378.32,3731378.32,0.0,0.0,0.0,0.0,3731378.32,3731378.32,0.0,0,1,1.0
1,881187.51,881187.51,0.0,0.0,0.0,0.0,881187.51,881187.51,0.0,0,1,1.0
0,64620.85,0.0,0.0,486666.5,551287.36,64620.85,-0.0100000000093132,0.0,64620.85999999999,1,0,0.0
1,4582074.51,4582074.51,0.0,0.0,0.0,0.0,4582074.51,4582074.51,0.0,0,1,1.0
1,786480.78,786480.78,0.0,0.0,0.0,0.0,786480.78,786480.78,0.0,0,1,1.0
1,71277.45,71277.45,0.0,0.0,0.0,0.0,71277.45,71277.45,0.0,0,1,1.0
1,240580.4,240580.4,0.0,0.0,0.0,0.0,240580.4,240580.4,0.0,0,1,1.0
1,204781.91,0.0,0.0,6450341.11,6655123.01,204781.91,0.0100000007078051,0.0,204781.89999999944,1,0,0.0
0,3786438.03,3786438.03,0.0,84013.26,3870451.29,0.0,-4.656612873077393e-10,3786438.03,3786438.03,0,0,1.0
0,68556.84,51643.0,0.0,1140407.15,1208963.99,16913.839999999997,0.0,51643.0,68556.84000000008,0,0,0.0
0,144487.69,97933.0,0.0,0.0,144487.69,46554.69,0.0,97933.0,144487.69,0,1,0.0
1,196595.69,205.0,0.0,0.0,196595.69,196390.69,0.0,205.0,196595.69,0,1,0.0
1,585511.14,585511.14,0.0,0.0,0.0,0.0,585511.14,585511.14,0.0,0,1,1.0
1,897427.17,897427.17,0.0,0.0,0.0,0.0,897427.17,897427.17,0.0,0,1,1.0
0,231597.11,0.0,0.0,550511.67,782108.78,231597.11,0.0,0.0,231597.11,1,0,0.0
0,226488.84,0.0,0.0,1494566.84,1721055.68,226488.84,2.3283064365386963e-10,0.0,226488.83999999985,1,0,0.0
0,216458.76,0.0,0.0,2156413.35,2372872.11,216458.76,4.656612873077393e-10,0.0,216458.75999999975,1,0,0.0
0,379048.56,0.0,0.0,7854596.67,8233645.23,379048.56,-9.313225746154783e-10,0.0,379048.5600000005,1,0,0.0
0,6648389.9,6648389.9,0.0,2609209.55,9257599.45,0.0,0.0,6648389.9,6648389.899999999,0,0,1.0
0,68066.87,11264.0,0.0,0.0,68066.87,56802.87,0.0,11264.0,68066.87,0,1,0.0
0,1440705.58,1440705.58,0.0,0.0,1440705.58,0.0,0.0,1440705.58,1440705.58,0,1,1.0
0,76200.04,76200.04,0.0,0.0,76200.04,0.0,0.0,76200.04,76200.04,0,1,1.0
0,2479691.37,2479691.37,0.0,16351.96,2496043.32,0.0,0.0100000002421438,2479691.37,2479691.36,0,0,1.0
1,1905476.22,1905476.22,0.0,0.0,0.0,0.0,1905476.22,1905476.22,0.0,0,1,1.0
1,972713.05,972713.05,0.0,0.0,0.0,0.0,972713.05,972713.05,0.0,0,1,1.0
1,185510.21,185510.21,0.0,0.0,0.0,0.0,185510.21,185510.21,0.0,0,1,1.0
1,254987.16,0.0,0.0,522950.95,777938.12,254987.16,-0.0100000000093132,0.0,254987.17,1,0,0.0
0,447589.21,447589.21,0.0,0.0,447589.21,0.0,0.0,447589.21,447589.21,0,1,1.0
0,1026208.84,1026208.84,0.0,353447.51,1379656.35,0.0,0.0,1026208.84,1026208.84,0,0,1.0
0,84336.32,0.0,0.0,2494395.42,2578731.74,84336.32,-4.656612873077393e-10,0.0,84336.3200000003,1,0,0.0
1,59757.52,294541.27,234783.75,280328.13,340085.65,0.0,0.0,59757.52000000002,59757.52000000002,0,0,0.0
0,285308.78,0.0,0.0,1402824.31,1688133.09,285308.78,0.0,0.0,285308.78,1,0,0.0
0,634385.97,634385.97,0.0,463366.45,1097752.42,0.0,0.0,634385.97,634385.97,0,0,1.0
0,309305.01,0.0,0.0,4559467.51,4838258.01,309305.01,30514.509999999776,0.0,278790.5,1,0,0.0
0,201259.01,0.0,0.0,365315.13,566574.14,201259.01,0.0,0.0,201259.01,1,0,0.0
0,25928.88,0.0,0.0,2042214.07,2068142.95,25928.88,0.0,0.0,25928.87999999989,1,0,0.0
0,8594499.99,8594499.99,0.0,188325.81,8782825.8,0.0,0.0,8594499.99,8594499.99,0,0,1.0
0,4483868.79,4483868.79,0.0,1340132.06,5824000.85,0.0,0.0,4483868.79,4483868.789999999,0,0,1.0
0,167963.64,167963.64,0.0,0.0,167963.64,0.0,0.0,167963.64,167963.64,0,1,1.0
0,365521.61,0.0,0.0,2219278.68,2584800.28,365521.61,0.0100000002421438,0.0,365521.5999999996,1,0,0.0
0,528133.76,341787.0,0.0,1360938.86,1889072.63,186346.76,-0.0099999997764825,341787.0,528133.7699999998,0,0,0.0
0,332729.54,0.0,0.0,613712.35,946441.9,332729.54,-0.0100000001257285,0.0,332729.55000000005,1,0,1.0
1,49900.38,0.0,0.0,223187.33,273087.7,49900.38,0.0099999999511055,0.0,49900.37000000002,1,0,0.0
0,121851.99,26176.0,0.0,1902527.43,2362489.43,95675.99,-338110.01000000024,26176.0,459962.0000000002,0,0,0.0
1,302210.43,151909.26,0.0,4310466.32,4612676.76,150301.16999999998,-0.0099999997764825,151909.26,302210.4399999995,0,0,0.0
0,113339.06,6176.0,0.0,3967626.84,4080965.9,107163.06,0.0,6176.0,113339.06000000006,0,0,0.0
1,430519.31,62698.22,0.0,633076.61,1063595.92,367821.09,0.0,62698.22,430519.31,0,0,0.0
0,222937.46,15812.0,0.0,36890.78,259828.24,207125.46,0.0,15812.0,222937.46,0,0,0.0
0,3284197.88,3284197.88,0.0,200942.08,3485139.96,0.0,0.0,3284197.88,3284197.88,0,0,1.0
0,60726.57,60726.57,0.0,13010502.78,13071229.35,0.0,0.0,60726.57,60726.5700000003,0,0,1.0
0,158482.53,149209.0,0.0,0.0,158482.53,9273.53,0.0,149209.0,158482.53,0,1,0.0
1,212975.59,212975.59,0.0,0.0,0.0,0.0,212975.59,212975.59,0.0,0,1,1.0
1,376367.26,376367.26,0.0,0.0,0.0,0.0,376367.26,376367.26,0.0,0,1,1.0
0,32632.63,31899.0,0.0,332490.1,365122.72,733.630000000001,0.0100000000093132,31899.0,32632.619999999995,0,0,0.0
0,21421.73,324.19,0.0,2499510.09,2520931.83,21097.54,-0.0100000002421438,324.19,21421.740000000224,0,0,0.0
1,122235.11,122235.11,0.0,0.0,0.0,0.0,122235.11,122235.11,0.0,0,1,1.0
0,44676.86,0.0,0.0,1020101.42,1064778.28,44676.86,0.0,0.0,44676.85999999999,1,0,0.0
1,124587.62,0.0,0.0,7271415.35,7396002.97,124587.62,0.0,0.0,124587.62000000013,1,0,0.0
0,228905.23,0.0,0.0,296967.63,525872.86,228905.23,0.0,0.0,228905.23,1,0,0.0
0,45302.92,16473.0,0.0,882229.9,927532.82,28829.92,1.1641532182693479e-10,16473.0,45302.919999999925,0,0,0.0
0,371035.36,411254.0,40218.64,767548.31,1138583.67,0.0,0.0,371035.36,371035.3599999999,0,0,0.0
0,172310.85,20282.0,0.0,0.0,172310.85,152028.85,0.0,20282.0,172310.85,0,1,0.0
0,246637.94,0.0,0.0,280096.33,526734.28,246637.94,-0.0100000000093132,0.0,246637.95,1,0,0.0
0,133330.46,0.0,0.0,145174.64,278505.1,133330.46,0.0,0.0,133330.45999999996,1,0,0.0
0,151142.42,24765.0,0.0,26138.88,177281.3,126377.42,2.9103830456733704e-11,24765.0,151142.41999999998,0,0,0.0
0,94372.61,0.0,0.0,471783.48,566156.08,94372.61,0.0100000000093132,0.0,94372.59999999998,1,0,1.0
1,497526.17,497526.17,0.0,0.0,0.0,0.0,497526.17,497526.17,0.0,0,1,1.0
1,426532.4,426532.4,0.0,0.0,0.0,0.0,426532.4,426532.4,0.0,0,1,1.0
0,49571.87,49571.87,0.0,312586.22,362158.08,0.0,0.0099999999511055,49571.87,49571.86000000005,0,0,1.0
1,81867.07,81867.07,0.0,0.0,0.0,0.0,81867.07,81867.07,0.0,0,1,1.0
0,36426.39,24986.0,0.0,0.0,36426.39,11440.39,0.0,24986.0,36426.39,0,1,0.0
0,374207.04,0.0,0.0,9924001.04,10298208.08,374207.04,-1.862645149230957e-09,0.0,374207.04000000097,1,0,0.0
0,978261.98,978261.98,0.0,713151.13,1691413.11,0.0,-2.3283064365386963e-10,978261.98,978261.98,0,0,1.0
0,25398.4,0.0,0.0,3688219.79,3713618.18,25398.4,0.0099999997764825,0.0,25398.39000000013,1,0,0.0
1,1481901.96,41742.0,0.0,0.0,1481901.96,1440159.96,0.0,41742.0,1481901.96,0,1,0.0
0,176929.65,0.0,0.0,508054.93,684984.58,176929.65,0.0,0.0,176929.64999999997,1,0,0.0
0,229404.39,416.0,0.0,0.0,229404.39,228988.39,0.0,416.0,229404.39,0,1,0.0
1,508256.61,0.0,0.0,7848436.17,8356692.78,508256.61,0.0,0.0,508256.61000000034,1,0,0.0
1,31074.0,31074.0,0.0,0.0,0.0,0.0,31074.0,31074.0,0.0,0,1,1.0
0,2120266.89,2120266.89,0.0,4076539.19,6196806.08,0.0,0.0,2120266.89,2120266.89,0,0,1.0
